행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관명,주최기관명,전화번호,후원기관명,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
『엘피스 앙상블 제3회 정기연주회』,제주문예회관 대극장,연주회,2024-08-20,2024-08-20,19:30,21:30,무료,엘피스앙상블,엘피스앙상블,,,828,,,,,http://www.jeju.go.kr/jejuculture/index.htm,, ,제주특별자치도 제주시 동광로 69,,33.50444397,126.5351724,2024-11-15,6500000,제주특별자치도
『시니어 힐링 뮤직테라피』,제주문예회관 소극장,음악회,2024-08-18,2024-08-18,16:00,18:00,무료,(사)제주문화기획연구소,(사)제주문화기획연구소,,,70,,,,,http://www.jeju.go.kr/jejuculture/index.htm,, ,제주특별자치도 제주시 동광로 69,,33.50444397,126.5351724,2024-11-15,6500000,제주특별자치도
『제36회 제주CBS아가페합창단 정기연주회』,제주문예회관 대극장,연주회,2024-08-18,2024-08-18,19:00,21:00,무료,CBS아가페합창단,CBS아가페합창단,,,828,,,,,http://www.jeju.go.kr/jejuculture/index.htm,, ,제주특별자치도 제주시 동광로 69,,33.50444397,126.5351724,2024-11-15,6500000,제주특별자치도
『제4회 함덕고등학교 실용음악전공학생 여름콘서트』,제주문예회관 대극장,콘서트,2024-08-17,2024-08-17,19:00,21:00,무료,함덕고등학교,함덕고등학교,,,828,,,,,http://www.jeju.go.kr/jejuculture/index.htm,, ,제주특별자치도 제주시 동광로 69,,33.50444397,126.5351724,2024-11-15,6500000,제주특별자치도
『Young String Solist Recital』,제주문예회관 소극장,음악회,2024-08-16,2024-08-16,19:00,21:00,무료,제주in음악협회,제주in음악협회,,,70,,,,,http://www.jeju.go.kr/jejuculture/index.htm,, ,제주특별자치도 제주시 동광로 69,,33.50444397,126.5351724,2024-11-15,6500000,제주특별자치도
『제4회 제주호른앙상블 정기연주회』,제주문예회관 대극장,연주회,2024-08-16,2024-08-16,19:30,21:30,무료,제주호른앙상블,제주호른앙상블,,,828,,,,,http://www.jeju.go.kr/jejuculture/index.htm,, ,제주특별자치도 제주시 동광로 69,,33.50444397,126.5351724,2024-11-15,6500000,제주특별자치도
『제주국제관악제(마칭 쇼)』,제주문예회관 놀이마당,음악회,2024-08-15,2024-08-15,17:30,19:30,무료,제주국제관악제조직위원회,제주특별자치도 문화정채과,,,,,,,,http://www.jeju.go.kr/jejuculture/index.htm,, ,제주특별자치도 제주시 동광로 69,,33.50444397,126.5351724,2024-11-15,6500000,제주특별자치도
2024년 정월대보름 행사,순천 낙안읍성일원,추모제+당산제+떡국 및 인절미 나눔+큰줄다리기+성곽돌기+달집태우기 등,2024-02-24,2024-02-24,10:00,19:30,무료,사단법인 낙안읍성보존회,전라남도 순천시청,061-749-3114,,,,,,,,, ,,전라남도 순천시 낙안면 평촌리 6-4,,,2024-10-22,4820000,전라남도 순천시
제105주년 3.1절 기념행사,낙안독립운동기념탑,제향 및 참배+추모무용+기념식+재현 연극+만세삼창 거리행진,2024-03-01,2024-03-01,09:30,11:00,무료,전라남도 순천시청+전남동부보훈지청+낙안3·1운동애국지사유족회,전라남도 순천시청+전남동부보훈지청+낙안3·1운동애국지사유족회,061-749-3114,,,,,,,,, ,,전라남도 순천시 낙안면 평촌리 6-4,,,2024-10-22,4820000,전라남도 순천시
디즈니&지브리 프리미엄 콘서트「마법의 멜로디」기획공연,문화예술회관대극장,디즈니&지브리 애니메이션 명작 OST 클래식 음악 콘서트,2024-03-16,2024-03-16,16:00,17:40,유료,전라남도 순천시 문화예술회관,전라남도 순천시 문화예술회관,061-749-8612,,,전석 20000원,,,,,, ,전라남도 순천시 삼산로 16,,,,2024-10-22,4820000,전라남도 순천시
순천시립합창단 제95회 정기연주회 「오메~ 봄이여라」,문화예술회관대극장,대한민국 문화도시 선정 축하 신춘음악회 개최,2024-03-21,2024-03-21,19:30,21:00,유료,전라남도 순천시 문화예술회관,순천시립합창단,061-749-8612,,,R석 10000원 + S석 6000원,,,,,, ,전라남도 순천시 삼산로 16,,,,2024-10-22,4820000,전라남도 순천시
순천시립소년소녀합창단 교류음악회 「우리들의 이야기」,문화예술회관대극장,순천 김해 나주 시립소년소녀합창단 교류음악회,2024-03-30,2024-03-30,17:00,18:20,유료,전라남도 순천시 문화예술회관,순천시립소년소녀합창단,061-749-8612,,,전석 1000원,,,,,, ,전라남도 순천시 삼산로 16,,,,2024-10-22,4820000,전라남도 순천시
2024순천미식주간,순천만국가정원 동원 호수정원 일원,미식영화상영+음식경연대회+전시 및 마켓,2024-04-20,2024-04-28,09:00,21:00,무료,전라남도 순천시,전라남도 순천시,061-749-5647,,,,,,,,, ,전라남도 순천시 국가정원1호길 152-55,,,,2024-10-22,4820000,전라남도 순천시
제4회 이순신 백의종군로 걷기 행사,황전면행정복지센터 광장,걷기행사+체험행사 등,2024-04-27,2024-04-27,09:30,15:00,무료,전라남도 순천시 황전면주민자치회,황전면행정복지센터,061-749-8075,,,,,,,,, ,전라남도 순천시 황전면 백야중길 12,,,,2024-10-22,4820000,전라남도 순천시
2019 K리그1 서울vs울산,주경기장,축구경기,2019-06-30,2019-06-30,19:00,21:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,,66704,홈페이지 참조,전체,홈페이지 참조,,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
미정,미정,미정,2021-01-01,2021-01-01,00:00,00:00,무료,은평문화재단+서울시,은평문화재단+서울시,02-351-3339,,,전석초대,24개월이상,,,https://www.efac.or.kr/,, ,서울특별시 은평구 녹번로 16(녹번동) 은평문화예술회관,,37.6036744,126.9279017,2021-07-01,3110000,서울특별시 은평구
김뻑국의 팔도유람 재담공연,남인사마당,"재담, 전통국악공연",2020-10-09,2020-10-09,14:00,15:30,무료,김뻑국예술단,김뻑국예술단,02-3673-4667,종로구,,무료,전 연령 관람 가능,,,,,N,서울특별시 종로구 인사동길 6,서울특별시 종로구 인사동 43-2,37.5714836,126.9873355,2021-03-23,3000000,서울특별시 종로구
2019 K리그1 서울vs포항,주경기장,축구경기,2019-03-03,2019-03-03,14:00,16:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,,66704,홈페이지 참조,전체,홈페이지 참조,,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
2019 K리그1 서울vs제주,주경기장,축구경기,2019-03-16,2019-03-16,16:00,18:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,,66704,홈페이지 참조,전체,홈페이지 참조,,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
축구국가대표팀 친선경기 대한민국vs콜롬비아,주경기장,축구경기,2019-03-26,2019-03-26,20:00,22:00,유료,대한축구협회,대한축구협회,02-2002-0707,,66704,홈페이지 참조,전체,홈페이지 참조,,https://www.kfa.or.kr,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
2019 K리그1 서울vs상주,주경기장,축구경기,2019-03-30,2019-03-30,14:00,16:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,,66704,홈페이지 참조,전체,홈페이지 참조,,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
2019 K리그1 서울vs경남,주경기장,축구경기,2019-04-06,2019-04-06,14:00,16:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,,66704,홈페이지 참조,전체,홈페이지 참조,,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
2019 K리그1 서울vs인천,주경기장,축구경기,2019-04-21,2019-04-21,16:00,18:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,,66704,홈페이지 참조,전체,홈페이지 참조,,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
2019 K리그1 서울vs대구,주경기장,축구경기,2019-05-11,2019-05-11,19:00,21:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,,66704,홈페이지 참조,전체,홈페이지 참조,,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
2019 드림콘서트,주경기장,콘서트,2019-05-18,2019-05-18,18:00,22:00,유료,한국연예제작자협회,한국연예제작자협회,02-876-7637,,66704,홈페이지 참조,8세 이상,홈페이지 참조,,http://www.kepa.net,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
2019 K리그1 서울vs성남,주경기장,축구경기,2019-05-28,2019-05-28,19:30,21:30,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,,66704,홈페이지 참조,전체,홈페이지 참조,,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
축구국가대표팀 친선경기 대한민국vs이란,주경기장,축구경기,2019-06-11,2019-06-11,20:00,22:00,유료,대한축구협회,대한축구협회,02-2002-0707,,66704,홈페이지 참조,전체,홈페이지 참조,,https://www.kfa.or.kr,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
2019 K리그1 서울vs수원,주경기장,축구경기,2019-06-16,2019-06-16,19:00,21:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,,66704,홈페이지 참조,전체,홈페이지 참조,,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.568289,126.897256,2022-08-12,B553774,서울시설공단
토요음악회,선사근현대사박물관 초가무대,"관내 음악공연 단체의 활성화와 외부 음악인 및 단체들의 공연 나눔과 교류를 통한 지역 문화예술 활성화를 도모, 매월 마지막째주 토요일 개최",2024-05-25,2024-08-31,19:30,21:00,무료,선사근현대사박물관,강원특별자치도 양구군,033-480-7220,,300,,제한없음,,,http://www.ygpm.or.kr/,,Y,강원특별자치도 양구군 양구읍 금강산로 439-53,강원특별자치도 양구군 양구읍 하리 510,38.12268704,127.990012,2024-10-15,4321000,강원특별자치도 양구군
2018년 거리로 나온 예술,어린이박물관,재능있는 아마추어 예술인 및 예술동호인들에게 공연활동 여건을 제공하고 이를 통해 일상으로 들어가 일반 시민들과 함께 즐길 수 있는 거리예술 문화 환경 조성,2018-06-02,2018-06-02,14:00,15:00,무료,경기도 동두천시,경기도 동두천시+경기도,031-860-2063,경기도 동두천시의회,500,,,,,,,Y,경기도 동두천시 평화로 2910번길 46,경기도 동두천시 상봉암동 162,37.9446291,127.0644591,2025-02-13,3920000,경기도 동두천시
휘성(토크콘서트),두드림뮤직센터,원도심 활성화를 위한 상설공연,2018-04-14,2018-04-14,19:00,20:30,무료,경기도 동두천시+경기문화예술진흥원,경기도 동두천시+경기문화예술진흥원,031-868-3300,경기도 동두천시의회,150,,,,,,,Y,경기도 동두천시 상패로216번길 42,경기도 동두천시 보산동 429-4,37.9158462,127.0565068,2025-02-13,3920000,경기도 동두천시
"트로트 코라보레이션 콘서트 임영웅,설유진",두드림뮤직센터,남녀노소 즐길수 있는 트로트를 두드림뮤직센터를 통해 알리고자 하는 기회,2018-03-20,2018-03-24,16:00,18:00,무료,경기도 동두천시,경기도미술관+경기도문화재단+경기문화예술진흥원,031-860-2627,경기도 동두천시,150,,,,,,,Y,경기도 동두천시 상패로216번길 42,경기도 동두천시 보산동 429-4,37.9158462,127.0565068,2025-02-13,3920000,경기도 동두천시
먼데이키즈 이진성과 팝페라가수 윤민영의 콜라보 콘서트,두드림뮤직센터,동두천두드림뮤직센터 기획공연,2018-03-10,2018-03-10,19:00,21:00,무료,경기도 동두천시,경기도미술관+경기도문화재단+경기문화예술진흥원,031-860-2627,경기도 동두천시,150,,,,,,,Y,경기도 동두천시 상패로216번길 42,경기도 동두천시 보산동 429-4,37.9158462,127.0565068,2025-02-13,3920000,경기도 동두천시
정직한멜로디공연,두드림뮤직센터,동두천두드림뮤직센터 기획공연,2018-03-10,2018-03-10,19:00,21:00,무료,경기도 동두천시,경기도미술관+경기도문화재단+경기문화예술진흥원,031-860-2627,경기도 동두천시,150,,,,,,,Y,경기도 동두천시 상패로216번길 42,경기도 동두천시 보산동 429-4,37.9158462,127.0565068,2025-02-13,3920000,경기도 동두천시
국악뮤지컬판타스틱,두드림뮤직센터,새로운 경제활기 제공 및 문화와 소비가 살아나는 거리재생 도모,2018-01-28,2018-02-24,19:00,20:20,무료,경기도 동두천시,경기도미술관,031-860-2627,경기도 동두천시,150,,,,,,,Y,경기도 동두천시 상패로216번길 42,경기도 동두천시 보산동 429-4,37.9158462,127.0565068,2025-02-13,3920000,경기도 동두천시
말 이전의 혀,미술전시관,K-Arts space (구 갤러리175)의 새로운 시작을 기념하며 개관전 《이 이름없는 장소들》을 개최합니다,2025-03-04,2025-03-15,10:00,18:00,무료,한국예술종합학교 미술원,한국예술종합학교,02-746-9670,,,,전체 관람가,,,,, ,서울특별시 성북구 돌곶이로 34,,37.60738857,127.0608044,2025-03-05,1371063,문화체육관광부 한국예술종합학교
2025 크누아 첼로 앙상블,이강숙홀,Program George Gershwin (1898-1937) Rhapsody in Blue (Arr. 차새싹 Add. 박윤) 등,2025-03-07,2025-03-07,19:00,20:30,무료,한국예술종합학교 음악원,한국예술종합학교,02-746-9270,,,,8세 이상 관람가,,,,, ,서울특별시 서초구 남부순환로 2374,,37.47791902,127.0107699729,2025-03-05,1371063,문화체육관광부 한국예술종합학교
OPERA GALA in Seou,이강숙홀,아부다비 페스티벌 사전공연,2025-03-17,2025-03-17,19:30,21:00,무료,한국예술종합학교 음악원,한국예술종합학교,02-746-9270,,,,8세 이상 관람가,,,,, ,서울특별시 서초구 남부순환로 2374,,37.47791902,127.0107699729,2025-03-05,1371063,문화체육관광부 한국예술종합학교
코믹연극 그놈은 예뻤다.,강진아트홀 대공연장,연극,2019-12-17,2019-12-07,19:00,21:00,유료,전라남도 강진군청,전라남도 강진군청,061-430-3973,,716,일반3천원+청소년2천원,제한없음,65세이상 무료,음식물 반입금지,http://arthall.gangjin.go.kr,,Y,전라남도 강진군 강진읍 영랑로1길 9,,34.63817512,126.7704992,2025-03-05,4920000,전라남도 강진군
최신영화 82년생 김지영,강진아트홀 대공연장,영화상영,2019-12-18,2019-12-18,19:00,21:00,무료,전라남도 강진군청,전라남도 강진군청,061-430-3973,,716,무료,제한없음,해당없음,음식물 반입금지,http://arthall.gangjin.go.kr,,Y,전라남도 강진군 강진읍 영랑로1길 9,,34.63817512,126.7704992,2025-03-05,4920000,전라남도 강진군
